dataset,run_name,experiment_name,run_dir,run_mtime,scene_id,ckpt_from_name,sample_rate_from_name,n_views_from_name,submap_every_from_name,profile_from_name,parse_pattern,test_metrics_file,test_output_label,test_protocol,use_legacy_test_output,run_key,analysis_key,test_variant_rank,split,frame_id,frame_index,lpips,psnr,ssim
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,test,0075,75,0.5027928352355957,14.285404205322266,0.4072892665863037
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,test,0125,125,0.35721707344055176,18.794010162353516,0.6027300953865051
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,test,0175,175,0.4875580370426178,17.051992416381836,0.4754961133003235
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,test,0225,225,0.646226167678833,11.550421714782715,0.28542280197143555
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,test,0275,275,0.656282365322113,11.668106079101562,0.26179754734039307
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,train,0000,0,0.0006291583413258195,53.94452667236328,0.9995344877243042
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,train,0034,34,0.0007204032735899091,52.588783264160156,0.9995522499084473
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,train,0067,67,0.0005590132786892354,55.650421142578125,0.9996904134750366
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,train,0101,101,0.0010185972787439823,52.951072692871094,0.9994074702262878
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,train,0135,135,0.0007954247412271798,52.21881103515625,0.9994769096374512
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,train,0169,169,0.0009999914327636361,51.92939376831055,0.9993917346000671
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,train,0203,203,0.0028681051917374134,49.121185302734375,0.9988529086112976
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,train,0237,237,0.0025492487475275993,51.67640686035156,0.9991439580917358
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,train,0270,270,0.00165556522551924,52.529685974121094,0.9993032813072205
dl3dv_2,reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,1774860757.1406515,main,dl3dv,50,10,3.0,stable_v2_overfit,general_new,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit,dl3dv_2__reggs_dl3dv2_dl3dv-ckpt_sr50_nv10_sm3_stable_v2_overfit__test-sampled,1,train,0305,305,0.004570615943521261,45.23927307128906,0.9980465769767761
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,test,0015,15,0.46778738498687744,13.953678131103516,0.45314857363700867
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,test,0045,45,0.17783880233764648,19.956396102905273,0.7103926539421082
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,test,0075,75,0.5225555896759033,14.166378021240234,0.34252476692199707
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,test,0105,105,0.554024338722229,14.590993881225586,0.3667938709259033
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,test,0135,135,0.4198651611804962,17.813556671142578,0.5286411643028259
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,test,0165,165,0.46790316700935364,16.296947479248047,0.42734241485595703
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,test,0195,195,0.5896477699279785,13.93287467956543,0.35958346724510193
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,test,0225,225,0.5331546664237976,14.604705810546875,0.4013606309890747
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,test,0255,255,0.41348522901535034,16.868816375732422,0.5111886858940125
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,test,0285,285,0.518299400806427,14.705768585205078,0.3683261275291443
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,train,0000,0,0.0002398298092884943,59.65839767456055,0.9997893571853638
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,train,0043,43,0.0033240411430597305,45.240638732910156,0.9981803894042969
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,train,0087,87,0.001516800606623292,51.81501770019531,0.9992753267288208
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,train,0130,130,0.0012962357141077518,53.040069580078125,0.9994089603424072
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,train,0174,174,0.00046660564839839935,55.4224853515625,0.9996943473815918
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,train,0217,217,0.0007765324553474784,56.57163619995117,0.9995944499969482
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,train,0261,261,0.0010233793873339891,51.577537536621094,0.999606728553772
dl3dv_2,reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,/home/bzhang512/CV_Project/output/part2/dl3dv_2/reggs_dl3dv2_re10k-ckpt_sr30_nv8,1774650927.3857298,main,re10k,30,8,,,fallback,eval_test.json,sampled,sampled_test,True,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8,dl3dv_2__reggs_dl3dv2_re10k-ckpt_sr30_nv8__test-sampled,1,train,0305,305,0.002280355431139469,49.27789306640625,0.9990987777709961
re10k_1,reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,/home/bzhang512/CV_Project/output/part2/re10k_1/reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,1774814239.1197252,main,re10k,50,9,2.0,comparison_check,general_new,eval_test.json,sampled,sampled_test,True,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check__test-sampled,1,test,0025,25,0.15838149189949036,24.321624755859375,0.8694945573806763
re10k_1,reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,/home/bzhang512/CV_Project/output/part2/re10k_1/reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,1774814239.1197252,main,re10k,50,9,2.0,comparison_check,general_new,eval_test.json,sampled,sampled_test,True,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check__test-sampled,1,test,0075,75,0.11455495655536652,28.603206634521484,0.9070601463317871
re10k_1,reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,/home/bzhang512/CV_Project/output/part2/re10k_1/reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,1774814239.1197252,main,re10k,50,9,2.0,comparison_check,general_new,eval_test.json,sampled,sampled_test,True,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check__test-sampled,1,test,0125,125,0.12723666429519653,26.661739349365234,0.9007964134216309
re10k_1,reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,/home/bzhang512/CV_Project/output/part2/re10k_1/reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,1774814239.1197252,main,re10k,50,9,2.0,comparison_check,general_new,eval_test.json,sampled,sampled_test,True,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check__test-sampled,1,test,0175,175,0.06880521774291992,29.978023529052734,0.9516915082931519
re10k_1,reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,/home/bzhang512/CV_Project/output/part2/re10k_1/reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,1774814239.1197252,main,re10k,50,9,2.0,comparison_check,general_new,eval_test.json,sampled,sampled_test,True,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check__test-sampled,1,test,0225,225,0.15341481566429138,23.23918914794922,0.8622153997421265
re10k_1,reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,/home/bzhang512/CV_Project/output/part2/re10k_1/reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,1774814239.1197252,main,re10k,50,9,2.0,comparison_check,general_new,eval_test.json,sampled,sampled_test,True,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check__test-sampled,1,test,0275,275,0.12384916841983795,22.363277435302734,0.8934795260429382
re10k_1,reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,/home/bzhang512/CV_Project/output/part2/re10k_1/reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,1774814239.1197252,main,re10k,50,9,2.0,comparison_check,general_new,eval_test.json,sampled,sampled_test,True,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check__test-sampled,1,train,0000,0,0.00454397639259696,39.454769134521484,0.9968183040618896
re10k_1,reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,/home/bzhang512/CV_Project/output/part2/re10k_1/reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,1774814239.1197252,main,re10k,50,9,2.0,comparison_check,general_new,eval_test.json,sampled,sampled_test,True,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check__test-sampled,1,train,0035,35,0.00549949100241065,39.4359016418457,0.995849609375
re10k_1,reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,/home/bzhang512/CV_Project/output/part2/re10k_1/reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,1774814239.1197252,main,re10k,50,9,2.0,comparison_check,general_new,eval_test.json,sampled,sampled_test,True,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check,re10k_1__reggs_re10k1_re10k-ckpt_sr50_nv9_sm2_comparison_check__test-sampled,1,train,0069,69,0.006779931485652924,38.16819763183594,0.9949129819869995
